time,05,11,15,17,20,21
4370,41.7,63.8,,96.3,100.0,56.4
4375,41.4,63.5,,96.1,100.0,56.1
4380,41.2,63.3,,95.8,100.0,55.8
4385,40.9,63.0,,95.6,100.0,55.6
4390,40.6,62.8,,95.3,100.0,55.3
4395,40.4,62.5,,95.0,100.0,55.1
4400,40.1,62.2,,94.8,100.0,54.8
4405,39.9,62.0,,94.5,100.0,54.5
4410,39.6,61.7,,94.2,100.0,54.3
4415,39.3,61.5,,94.0,100.0,54.0
4420,39.1,61.2,,93.7,100.0,53.8
4425,38.8,60.9,,93.4,100.0,53.5
4430,38.5,60.7,,93.2,100.0,53.3
4435,38.3,60.4,,92.9,100.0,53.0
4440,38.0,60.2,,92.6,100.0,52.7
4445,37.7,60.0,,92.4,100.0,52.5
4450,37.5,59.7,,92.1,100.0,52.2
4455,37.2,59.4,,91.9,100.0,51.9
4460,36.9,59.2,,91.6,100.0,51.7
4465,36.7,58.9,,91.3,100.0,51.4
4470,36.4,58.6,,91.1,100.0,51.2
4475,36.2,58.4,,90.8,100.0,50.9
4480,36.0,58.1,,90.6,100.0,50.6
4485,35.7,57.8,,90.3,100.0,50.4
4490,35.4,57.6,,90.1,100.0,50.2
4495,35.2,57.3,,89.8,100.0,49.9
4500,34.9,57.1,,89.5,100.0,49.6
4505,34.6,56.8,,89.3,100.0,49.4
4510,34.4,56.5,,89.0,100.0,49.1
4515,34.1,56.3,,88.7,100.0,48.9
4520,33.8,56.0,,88.5,100.0,48.6
4525,33.6,55.8,,88.2,100.0,48.3
4530,33.3,55.5,,87.9,100.0,48.1
4535,33.1,55.2,,87.7,100.0,47.8
4540,32.8,55.0,,87.4,100.0,47.5
4545,32.5,54.7,,87.2,100.0,47.3
4550,32.3,54.4,,86.9,100.0,47.0
4555,32.0,54.2,,86.7,100.0,46.8
4560,31.7,53.9,,86.4,100.0,46.5
4565,31.5,53.7,,86.2,100.0,46.3
4570,31.2,53.4,,85.9,100.0,46.0
4575,30.9,53.1,,85.6,100.0,45.7
4580,30.7,52.9,,85.4,100.0,45.5
4585,30.4,52.6,,85.1,100.0,45.2
4590,30.2,52.3,,84.8,100.0,44.9
4595,29.9,52.1,,,100.0,44.7
4600,29.6,51.8,,,100.0,44.4
4605,29.4,51.6,,,100.0,44.2
4610,29.1,51.3,,,100.0,43.9
4615,28.8,51.0,,,100.0,43.6
4620,28.6,50.8,,,100.0,43.4
4625,28.3,50.5,,,100.0,43.1
4630,28.0,50.3,,,100.0,42.9
